series_id,country_code,country_name,year,value
VC.IHR.PSRC.P5,MLT,Malta,2000,1.0161336622
VC.IHR.PSRC.P5,MLT,Malta,1999,2.5599934464
VC.IHR.PSRC.P5,MLT,Malta,1998,1.2910488998
VC.IHR.PSRC.P5,MLT,Malta,1994,0.80266699487
VC.IHR.PSRC.P5,MLT,Malta,1993,1.8879425202
VC.IHR.PSRC.P5,MLT,Malta,1992,1.6309222866
VC.IHR.PSRC.P5,MLT,Malta,1991,0.82193807519
VC.IHR.PSRC.P5,MLT,Malta,1990,1.1049204872
VC.IHR.PSRC.P5,MKD,North Macedonia,2018,1.2002168072
VC.IHR.PSRC.P5,MKD,North Macedonia,2017,1.4889557905
VC.IHR.PSRC.P5,MKD,North Macedonia,2016,0.91313403943
VC.IHR.PSRC.P5,MKD,North Macedonia,2015,1.2023074685
VC.IHR.PSRC.P5,MKD,North Macedonia,2014,1.684490177
VC.IHR.PSRC.P5,MKD,North Macedonia,2013,1.0596970711
VC.IHR.PSRC.P5,MKD,North Macedonia,2012,1.3980788468
VC.IHR.PSRC.P5,MKD,North Macedonia,2011,1.4475383163
VC.IHR.PSRC.P5,MKD,North Macedonia,2010,2.076555352
VC.IHR.PSRC.P5,MKD,North Macedonia,2009,1.6916139447
VC.IHR.PSRC.P5,MKD,North Macedonia,2008,1.6930221849
VC.IHR.PSRC.P5,MKD,North Macedonia,2007,2.0334965295
VC.IHR.PSRC.P5,MKD,North Macedonia,2006,2.2296198207
VC.IHR.PSRC.P5,MKD,North Macedonia,2005,2.13563205
VC.IHR.PSRC.P5,MKD,North Macedonia,2004,2.3820589156
VC.IHR.PSRC.P5,MKD,North Macedonia,2003,3.4089370642
VC.IHR.PSRC.P5,MKD,North Macedonia,2002,2.9283577282
VC.IHR.PSRC.P5,MKD,North Macedonia,2001,2.6923250136
VC.IHR.PSRC.P5,MKD,North Macedonia,2000,2.3097832096
VC.IHR.PSRC.P5,MKD,North Macedonia,1999,1.8771058782
VC.IHR.PSRC.P5,MKD,North Macedonia,1998,2.3856242284
VC.IHR.PSRC.P5,MIC,Middle income,2015,5.8
VC.IHR.PSRC.P5,MIC,Middle income,2014,5.8
VC.IHR.PSRC.P5,MIC,Middle income,2012,6.6
VC.IHR.PSRC.P5,MHL,Marshall Islands,1994,3.9829529613
VC.IHR.PSRC.P5,MHL,Marshall Islands,1992,4.0615734536
VC.IHR.PSRC.P5,MHL,Marshall Islands,1991,10.329938227
VC.IHR.PSRC.P5,MEX,Mexico,2018,29.071061625
VC.IHR.PSRC.P5,MEX,Mexico,2017,25.708997803
VC.IHR.PSRC.P5,MEX,Mexico,2016,19.91269533
VC.IHR.PSRC.P5,MEX,Mexico,2015,17.037828649
VC.IHR.PSRC.P5,MEX,Mexico,2014,16.625796371
VC.IHR.PSRC.P5,MEX,Mexico,2013,19.408862745
VC.IHR.PSRC.P5,MEX,Mexico,2012,22.142133344
VC.IHR.PSRC.P5,MEX,Mexico,2011,23.521232483
VC.IHR.PSRC.P5,MEX,Mexico,2010,22.575450557
VC.IHR.PSRC.P5,MEX,Mexico,2009,17.608319172
VC.IHR.PSRC.P5,MEX,Mexico,2008,12.639052134
VC.IHR.PSRC.P5,MEX,Mexico,2007,8.1221573194
VC.IHR.PSRC.P5,MEX,Mexico,2006,9.7173530477
VC.IHR.PSRC.P5,MEX,Mexico,2005,9.358974931
VC.IHR.PSRC.P5,MEX,Mexico,2004,8.9259971211
VC.IHR.PSRC.P5,MEX,Mexico,2003,9.785506585
VC.IHR.PSRC.P5,MEX,Mexico,2002,9.9208569732
VC.IHR.PSRC.P5,MEX,Mexico,2001,10.254426223
VC.IHR.PSRC.P5,MEX,Mexico,2000,10.856437642
VC.IHR.PSRC.P5,MEX,Mexico,1999,12.565032815
VC.IHR.PSRC.P5,MEX,Mexico,1998,14.216660596
VC.IHR.PSRC.P5,MEX,Mexico,1997,14.323914613
VC.IHR.PSRC.P5,MEX,Mexico,1996,15.572152611
VC.IHR.PSRC.P5,MEX,Mexico,1995,17.031900121
VC.IHR.PSRC.P5,MEX,Mexico,1994,17.568359765
VC.IHR.PSRC.P5,MEX,Mexico,1993,18.098640751
VC.IHR.PSRC.P5,MEX,Mexico,1992,19.057104889
VC.IHR.PSRC.P5,MEX,Mexico,1991,17.690955818
VC.IHR.PSRC.P5,MEX,Mexico,1990,17.265259393
VC.IHR.PSRC.P5,MEA,Middle East & North Africa,2015,3.4
VC.IHR.PSRC.P5,MEA,Middle East & North Africa,2014,3.9
VC.IHR.PSRC.P5,MEA,Middle East & North Africa,2012,3.8
VC.IHR.PSRC.P5,MDV,Maldives,2013,0.72186182602
VC.IHR.PSRC.P5,MDV,Maldives,2012,2.5174268876
VC.IHR.PSRC.P5,MDV,Maldives,2011,0.78845077308
VC.IHR.PSRC.P5,MDV,Maldives,2010,1.6405545074
VC.IHR.PSRC.P5,MDV,Maldives,2009,1.6978361079
VC.IHR.PSRC.P5,MDV,Maldives,2008,1.4558244625
VC.IHR.PSRC.P5,MDV,Maldives,2007,0.89506283341
VC.IHR.PSRC.P5,MDV,Maldives,2003,1.3215233199
VC.IHR.PSRC.P5,MDV,Maldives,2002,2.7193772626
VC.IHR.PSRC.P5,MDV,Maldives,2001,2.4449109179
VC.IHR.PSRC.P5,MDV,Maldives,1997,2.2741399961
VC.IHR.PSRC.P5,MDV,Maldives,1995,0.78695542684
VC.IHR.PSRC.P5,MDV,Maldives,1990,0.44811098813
VC.IHR.PSRC.P5,MDA,Moldova,2018,4.0967929022
VC.IHR.PSRC.P5,MDA,Moldova,2017,3.4731741634
VC.IHR.PSRC.P5,MDA,Moldova,2016,4.9188234273
VC.IHR.PSRC.P5,MDA,Moldova,2015,4.6429304015
VC.IHR.PSRC.P5,MDA,Moldova,2014,4.2961579827
VC.IHR.PSRC.P5,MDA,Moldova,2013,4.1476616637
VC.IHR.PSRC.P5,MDA,Moldova,2012,5.6185233637
VC.IHR.PSRC.P5,MDA,Moldova,2011,5.2951987501
VC.IHR.PSRC.P5,MDA,Moldova,2010,6.4854175997
VC.IHR.PSRC.P5,MDA,Moldova,2009,6.0036387908
VC.IHR.PSRC.P5,MDA,Moldova,2008,5.738063248
VC.IHR.PSRC.P5,MDA,Moldova,2007,5.2540731779
VC.IHR.PSRC.P5,MDA,Moldova,2006,6.3189415821
VC.IHR.PSRC.P5,MDA,Moldova,2005,7.1165889612
VC.IHR.PSRC.P5,MDA,Moldova,2004,6.6459339121
VC.IHR.PSRC.P5,MDA,Moldova,2003,7.6438749798
VC.IHR.PSRC.P5,MDA,Moldova,2002,9.5973699856
VC.IHR.PSRC.P5,MDA,Moldova,2001,9.8158700407
VC.IHR.PSRC.P5,MDA,Moldova,2000,10.303001029
VC.IHR.PSRC.P5,MDA,Moldova,1999,9.2526092476
VC.IHR.PSRC.P5,MDA,Moldova,1998,8.8135027563
VC.IHR.PSRC.P5,MDA,Moldova,1997,9.6582811479
VC.IHR.PSRC.P5,MDA,Moldova,1996,9.2673574709
VC.IHR.PSRC.P5,MDA,Moldova,1995,9.2613881669
VC.IHR.PSRC.P5,MDA,Moldova,1994,9.1998008622
VC.IHR.PSRC.P5,MDA,Moldova,1993,8.8534952432
VC.IHR.PSRC.P5,MDA,Moldova,1992,11.401013159
VC.IHR.PSRC.P5,MDA,Moldova,1991,6.6284911291
VC.IHR.PSRC.P5,MDA,Moldova,1990,6.6429018761
VC.IHR.PSRC.P5,MCO,Monaco,2015,0.0
VC.IHR.PSRC.P5,MCO,Monaco,2013,0.0
VC.IHR.PSRC.P5,MCO,Monaco,2012,0.0
VC.IHR.PSRC.P5,MCO,Monaco,2011,0.0
VC.IHR.PSRC.P5,MCO,Monaco,2010,0.0
VC.IHR.PSRC.P5,MCO,Monaco,2009,0.0
VC.IHR.PSRC.P5,MCO,Monaco,2008,0.0
VC.IHR.PSRC.P5,MCO,Monaco,2007,0.0
VC.IHR.PSRC.P5,MCO,Monaco,2006,2.9249173711
VC.IHR.PSRC.P5,MCO,Monaco,2005,2.9549081024
VC.IHR.PSRC.P5,MCO,Monaco,2004,2.9851637362
VC.IHR.PSRC.P5,MCO,Monaco,2001,3.0793865862
VC.IHR.PSRC.P5,MAR,Morocco,2018,1.4155228849
VC.IHR.PSRC.P5,MAR,Morocco,2017,2.138766486
VC.IHR.PSRC.P5,MAR,Morocco,2016,1.691041868
VC.IHR.PSRC.P5,MAR,Morocco,2015,1.243378935
VC.IHR.PSRC.P5,MAR,Morocco,2014,1.0382436918
VC.IHR.PSRC.P5,MAR,Morocco,2013,1.2724040621
VC.IHR.PSRC.P5,MAR,Morocco,2012,1.1521604452
VC.IHR.PSRC.P5,MAR,Morocco,2011,1.3452561874
VC.IHR.PSRC.P5,MAR,Morocco,2010,1.3944119144
VC.IHR.PSRC.P5,MAR,Morocco,2009,1.3529982865
VC.IHR.PSRC.P5,MAR,Morocco,2008,1.3508025717
VC.IHR.PSRC.P5,MAR,Morocco,2007,1.6589830402
VC.IHR.PSRC.P5,MAR,Morocco,2006,1.6166369996
VC.IHR.PSRC.P5,MAR,Morocco,2005,1.5399485473
VC.IHR.PSRC.P5,MAR,Morocco,2004,1.560673887
VC.IHR.PSRC.P5,MAR,Morocco,2003,1.7123929301
VC.IHR.PSRC.P5,MAR,Morocco,2002,1.5685068273
VC.IHR.PSRC.P5,MAR,Morocco,2001,1.8642929971
VC.IHR.PSRC.P5,MAR,Morocco,2000,1.6010462299
VC.IHR.PSRC.P5,MAR,Morocco,1999,1.8976996507
VC.IHR.PSRC.P5,MAR,Morocco,1998,1.9779123399
VC.IHR.PSRC.P5,MAR,Morocco,1997,2.6374032128
VC.IHR.PSRC.P5,MAR,Morocco,1994,0.69213333663
VC.IHR.PSRC.P5,MAR,Morocco,1993,0.56585297519
VC.IHR.PSRC.P5,MAR,Morocco,1992,0.51339074753
VC.IHR.PSRC.P5,MAR,Morocco,1991,0.49088678579
VC.IHR.PSRC.P5,MAR,Morocco,1990,0.35876303504
VC.IHR.PSRC.P5,MAF,St. Martin (French part),2016,27.730789496
VC.IHR.PSRC.P5,MAF,St. Martin (French part),2015,16.729401924
VC.IHR.PSRC.P5,MAF,St. Martin (French part),2014,22.211116664
VC.IHR.PSRC.P5,MAF,St. Martin (French part),2013,21.943057765
VC.IHR.PSRC.P5,MAF,St. Martin (French part),2012,5.4036528693
VC.IHR.PSRC.P5,MAF,St. Martin (French part),2011,21.361245361
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2018,0.3166395676
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2017,0.32124488819
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2016,0.16317898777
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2015,0.16608729881
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2014,0.0
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2013,0.17319976168
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2012,0.70917333437
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2011,0.7261729054
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2010,0.37159871055
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2009,1.1398154639
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2008,0.77634929507
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2007,1.1892869036
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2006,2.025094977
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2005,0.82839231832
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2004,0.8481764207
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2003,1.7385370645
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2002,0.44561989069
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2001,1.8267843116
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",2000,2.3376939117
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",1999,8.8434658738
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",1998,5.8590889117
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",1997,7.4747167705
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",1996,4.3215651184
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",1995,2.0751354674
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",1994,3.97030214
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",1993,3.5116627723
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",1992,1.9320578072
VC.IHR.PSRC.P5,MAC,"Macao SAR, China",1991,5.3729536823
VC.IHR.PSRC.P5,LVA,Latvia,2018,4.3558049657
VC.IHR.PSRC.P5,LVA,Latvia,2017,4.151510663
VC.IHR.PSRC.P5,LVA,Latvia,2016,3.4949715464
VC.IHR.PSRC.P5,LVA,Latvia,2015,3.3538989075
VC.IHR.PSRC.P5,LVA,Latvia,2014,3.1664044488
VC.IHR.PSRC.P5,LVA,Latvia,2013,2.4450475562
VC.IHR.PSRC.P5,LVA,Latvia,2012,3.3832475116
VC.IHR.PSRC.P5,LVA,Latvia,2011,3.2957490569
VC.IHR.PSRC.P5,LVA,Latvia,2010,3.3036710865
VC.IHR.PSRC.P5,LVA,Latvia,2009,5.0354721035
VC.IHR.PSRC.P5,LVA,Latvia,2008,4.5595896922
VC.IHR.PSRC.P5,LVA,Latvia,2007,4.2764419457
VC.IHR.PSRC.P5,LVA,Latvia,2006,5.7526461049
VC.IHR.PSRC.P5,LVA,Latvia,2005,5.5950365809
VC.IHR.PSRC.P5,LVA,Latvia,2004,7.9423516908
VC.IHR.PSRC.P5,LVA,Latvia,2003,8.7603459903
VC.IHR.PSRC.P5,LVA,Latvia,2002,9.1745951174
VC.IHR.PSRC.P5,LVA,Latvia,2001,9.2848188125
VC.IHR.PSRC.P5,LVA,Latvia,2000,9.9825933771
VC.IHR.PSRC.P5,LVA,Latvia,1999,9.5096192498
VC.IHR.PSRC.P5,LVA,Latvia,1998,10.285754723
VC.IHR.PSRC.P5,LVA,Latvia,1997,11.087061969
VC.IHR.PSRC.P5,LVA,Latvia,1996,10.811543501
VC.IHR.PSRC.P5,LVA,Latvia,1995,11.481074565
VC.IHR.PSRC.P5,LVA,Latvia,1994,13.681224328
VC.IHR.PSRC.P5,LVA,Latvia,1993,14.984562416
VC.IHR.PSRC.P5,LVA,Latvia,1992,9.8845379112
VC.IHR.PSRC.P5,LUX,Luxembourg,2017,0.33788692276
VC.IHR.PSRC.P5,LUX,Luxembourg,2016,0.86316131104
VC.IHR.PSRC.P5,LUX,Luxembourg,2015,0.88223721241
VC.IHR.PSRC.P5,LUX,Luxembourg,2014,0.72135499322
VC.IHR.PSRC.P5,LUX,Luxembourg,2013,0.18431345083
VC.IHR.PSRC.P5,LUX,Luxembourg,2012,0.0
VC.IHR.PSRC.P5,LUX,Luxembourg,2011,0.77024986906
VC.IHR.PSRC.P5,LUX,Luxembourg,2010,1.9689302802
VC.IHR.PSRC.P5,LUX,Luxembourg,2009,1.006976332
VC.IHR.PSRC.P5,LUX,Luxembourg,2008,1.6481150714
VC.IHR.PSRC.P5,LUX,Luxembourg,2007,1.4739417625
VC.IHR.PSRC.P5,LUX,Luxembourg,2006,1.5034009076
VC.IHR.PSRC.P5,LUX,Luxembourg,2005,0.87365239119
VC.IHR.PSRC.P5,LUX,Luxembourg,2004,0.44265219489
VC.IHR.PSRC.P5,LUX,Luxembourg,2003,0.67066532236
VC.IHR.PSRC.P5,LUX,Luxembourg,2002,1.352182761
VC.IHR.PSRC.P5,LUX,Luxembourg,2001,2.0445391495
VC.IHR.PSRC.P5,LUX,Luxembourg,2000,0.91720820168
VC.IHR.PSRC.P5,LUX,Luxembourg,1999,1.3912624083
VC.IHR.PSRC.P5,LUX,Luxembourg,1998,0.93934640277
VC.IHR.PSRC.P5,LUX,Luxembourg,1997,0.95242857381
VC.IHR.PSRC.P5,LUX,Luxembourg,1996,0.96618590866
VC.IHR.PSRC.P5,LUX,Luxembourg,1995,0.49002192848
VC.IHR.PSRC.P5,LUX,Luxembourg,1994,1.4909240001
VC.IHR.PSRC.P5,LTU,Lithuania,2018,4.5693560421
VC.IHR.PSRC.P5,LTU,Lithuania,2017,4.5336029597
VC.IHR.PSRC.P5,LTU,Lithuania,2016,5.2949329568
VC.IHR.PSRC.P5,LTU,Lithuania,2015,5.8665589767
VC.IHR.PSRC.P5,LTU,Lithuania,2014,5.3508365141
VC.IHR.PSRC.P5,LTU,Lithuania,2013,6.5803948104
VC.IHR.PSRC.P5,LTU,Lithuania,2012,6.6326039767
VC.IHR.PSRC.P5,LTU,Lithuania,2011,6.8430908458
VC.IHR.PSRC.P5,LTU,Lithuania,2010,7.0106359991
VC.IHR.PSRC.P5,LTU,Lithuania,2009,7.9563788373
VC.IHR.PSRC.P5,LTU,Lithuania,2008,9.2752049805
VC.IHR.PSRC.P5,LTU,Lithuania,2007,8.4995814647
VC.IHR.PSRC.P5,LTU,Lithuania,2006,8.7184776327
VC.IHR.PSRC.P5,LTU,Lithuania,2005,11.123540372
VC.IHR.PSRC.P5,LTU,Lithuania,2004,10.144525476
VC.IHR.PSRC.P5,LTU,Lithuania,2003,10.075073945
VC.IHR.PSRC.P5,LTU,Lithuania,2002,8.505630408
VC.IHR.PSRC.P5,LTU,Lithuania,2001,10.162300284
VC.IHR.PSRC.P5,LTU,Lithuania,2000,10.565867906
VC.IHR.PSRC.P5,LTU,Lithuania,1999,8.7555526213
VC.IHR.PSRC.P5,LTU,Lithuania,1998,8.7478974105
VC.IHR.PSRC.P5,LTU,Lithuania,1997,10.922059236
VC.IHR.PSRC.P5,LTU,Lithuania,1996,11.238274733
VC.IHR.PSRC.P5,LTU,Lithuania,1995,13.842131865
VC.IHR.PSRC.P5,LTU,Lithuania,1994,12.74272144
VC.IHR.PSRC.P5,LTU,Lithuania,1993,11.333133369
VC.IHR.PSRC.P5,LTU,Lithuania,1992,7.2123799146
VC.IHR.PSRC.P5,LTU,Lithuania,1991,5.7877710888
VC.IHR.PSRC.P5,LTU,Lithuania,1990,4.8700837519
VC.IHR.PSRC.P5,LTE,Late-demographic dividend,2015,4.8
VC.IHR.PSRC.P5,LTE,Late-demographic dividend,2014,4.6
VC.IHR.PSRC.P5,LTE,Late-demographic dividend,2012,5.0
VC.IHR.PSRC.P5,LSO,Lesotho,2015,43.56460456
VC.IHR.PSRC.P5,LSO,Lesotho,2013,32.437314151
VC.IHR.PSRC.P5,LSO,Lesotho,2012,31.811603841
VC.IHR.PSRC.P5,LSO,Lesotho,2011,35.532612401
VC.IHR.PSRC.P5,LSO,Lesotho,2010,38.28470491
VC.IHR.PSRC.P5,LSO,Lesotho,2009,36.329193748
VC.IHR.PSRC.P5,LSO,Lesotho,2008,37.843523071
VC.IHR.PSRC.P5,LSO,Lesotho,2007,45.044455606
VC.IHR.PSRC.P5,LSO,Lesotho,1994,44.75311378
VC.IHR.PSRC.P5,LSO,Lesotho,1993,36.493606485
VC.IHR.PSRC.P5,LSO,Lesotho,1992,35.908979714
VC.IHR.PSRC.P5,LSO,Lesotho,1991,31.505841493
VC.IHR.PSRC.P5,LSO,Lesotho,1990,30.462090545
VC.IHR.PSRC.P5,LMY,Low & middle income,2015,5.9
VC.IHR.PSRC.P5,LMY,Low & middle income,2014,6.0
VC.IHR.PSRC.P5,LMY,Low & middle income,2012,7.0
VC.IHR.PSRC.P5,LMC,Lower middle income,2015,4.9
VC.IHR.PSRC.P5,LMC,Lower middle income,2014,4.9
VC.IHR.PSRC.P5,LMC,Lower middle income,2012,6.2
VC.IHR.PSRC.P5,LKA,Sri Lanka,2018,2.4212436336
VC.IHR.PSRC.P5,LKA,Sri Lanka,2017,2.3002620027
VC.IHR.PSRC.P5,LKA,Sri Lanka,2016,2.5212670061
VC.IHR.PSRC.P5,LKA,Sri Lanka,2015,2.3292492873
VC.IHR.PSRC.P5,LKA,Sri Lanka,2014,2.6601230526
VC.IHR.PSRC.P5,LKA,Sri Lanka,2013,2.9956851004
VC.IHR.PSRC.P5,LKA,Sri Lanka,2012,3.2923255356
VC.IHR.PSRC.P5,LKA,Sri Lanka,2011,3.588499858
VC.IHR.PSRC.P5,LKA,Sri Lanka,2010,3.7657184196
VC.IHR.PSRC.P5,LKA,Sri Lanka,2009,5.4612744458
VC.IHR.PSRC.P5,LKA,Sri Lanka,2008,10.018022432
VC.IHR.PSRC.P5,LKA,Sri Lanka,2006,10.377753792
VC.IHR.PSRC.P5,LKA,Sri Lanka,2005,6.2368930592
VC.IHR.PSRC.P5,LKA,Sri Lanka,2004,7.1026416308
VC.IHR.PSRC.P5,LKA,Sri Lanka,2003,6.8143859073
VC.IHR.PSRC.P5,LKA,Sri Lanka,1999,10.28221547
VC.IHR.PSRC.P5,LKA,Sri Lanka,1997,10.02117006
VC.IHR.PSRC.P5,LKA,Sri Lanka,1996,9.663918847
VC.IHR.PSRC.P5,LKA,Sri Lanka,1995,8.8472693265
VC.IHR.PSRC.P5,LKA,Sri Lanka,1990,11.456922922
VC.IHR.PSRC.P5,LIE,Liechtenstein,2018,2.6372698982
VC.IHR.PSRC.P5,LIE,Liechtenstein,2017,2.6451527576
VC.IHR.PSRC.P5,LIE,Liechtenstein,2016,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2015,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2014,2.6867997528
VC.IHR.PSRC.P5,LIE,Liechtenstein,2013,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2012,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2011,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2010,2.7780864541
VC.IHR.PSRC.P5,LIE,Liechtenstein,2009,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2008,2.8193633877
VC.IHR.PSRC.P5,LIE,Liechtenstein,2007,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2006,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2005,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2004,2.9032632679
VC.IHR.PSRC.P5,LIE,Liechtenstein,2003,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2002,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2001,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,2000,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,1999,3.0520372349
VC.IHR.PSRC.P5,LIE,Liechtenstein,1998,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,1997,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,1996,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,1995,0.0
VC.IHR.PSRC.P5,LIE,Liechtenstein,1994,0.0
VC.IHR.PSRC.P5,LIC,Low income,2015,7.2
VC.IHR.PSRC.P5,LIC,Low income,2014,7.2
VC.IHR.PSRC.P5,LIC,Low income,2012,11.3
VC.IHR.PSRC.P5,LDC,Least developed countries: UN classification,2015,6.2
VC.IHR.PSRC.P5,LDC,Least developed countries: UN classification,2014,6.3
VC.IHR.PSRC.P5,LDC,Least developed countries: UN classification,2012,10.0
VC.IHR.PSRC.P5,LCN,Latin America & Caribbean,2015,22.3
VC.IHR.PSRC.P5,LCN,Latin America & Caribbean,2014,22.5
VC.IHR.PSRC.P5,LCN,Latin America & Caribbean,2012,23.2
VC.IHR.PSRC.P5,LCA,St. Lucia,2018,21.441530595
VC.IHR.PSRC.P5,LCA,St. Lucia,2017,29.289049764
VC.IHR.PSRC.P5,LCA,St. Lucia,2016,16.664074477
VC.IHR.PSRC.P5,LCA,St. Lucia,2015,15.63101864
VC.IHR.PSRC.P5,LCA,St. Lucia,2014,19.068236244
VC.IHR.PSRC.P5,LCA,St. Lucia,2013,18.591025605
VC.IHR.PSRC.P5,LCA,St. Lucia,2012,22.077054581
VC.IHR.PSRC.P5,LCA,St. Lucia,2011,26.205152161
VC.IHR.PSRC.P5,LCA,St. Lucia,2010,25.273993061
VC.IHR.PSRC.P5,LCA,St. Lucia,2009,22.645059022
VC.IHR.PSRC.P5,LCA,St. Lucia,2008,22.939692138
VC.IHR.PSRC.P5,LCA,St. Lucia,2007,17.298561237
VC.IHR.PSRC.P5,LCA,St. Lucia,2006,26.001040042
VC.IHR.PSRC.P5,LCA,St. Lucia,2005,25.090570841
VC.IHR.PSRC.P5,LCA,St. Lucia,2004,22.864770333
VC.IHR.PSRC.P5,LCA,St. Lucia,2003,22.42571482
VC.IHR.PSRC.P5,LCA,St. Lucia,2002,26.350130496
VC.IHR.PSRC.P5,LCA,St. Lucia,2001,21.493956405
VC.IHR.PSRC.P5,LCA,St. Lucia,2000,14.674263256
VC.IHR.PSRC.P5,LCA,St. Lucia,1999,10.323379875
VC.IHR.PSRC.P5,LCA,St. Lucia,1998,9.1489514648
VC.IHR.PSRC.P5,LCA,St. Lucia,1997,8.6138351444
VC.IHR.PSRC.P5,LCA,St. Lucia,1996,8.0625113379
VC.IHR.PSRC.P5,LCA,St. Lucia,1995,10.893913707
VC.IHR.PSRC.P5,LCA,St. Lucia,1994,6.8927488282
VC.IHR.PSRC.P5,LCA,St. Lucia,1993,5.5787227514
VC.IHR.PSRC.P5,LCA,St. Lucia,1992,9.875985835
VC.IHR.PSRC.P5,LCA,St. Lucia,1991,7.1428061228
VC.IHR.PSRC.P5,LCA,St. Lucia,1990,10.143530963
VC.IHR.PSRC.P5,LBR,Liberia,2012,3.2642899734
VC.IHR.PSRC.P5,LBR,Liberia,2011,4.0075211963
VC.IHR.PSRC.P5,LBR,Liberia,2010,3.315038944
VC.IHR.PSRC.P5,LBR,Liberia,2009,3.8624138915
VC.IHR.PSRC.P5,LBR,Liberia,2008,4.9059512515
VC.IHR.PSRC.P5,LBR,Liberia,2007,2.8885780137
VC.IHR.PSRC.P5,LBN,Lebanon,2018,2.4929265033
VC.IHR.PSRC.P5,LBN,Lebanon,2017,3.6073697685
VC.IHR.PSRC.P5,LBN,Lebanon,2016,3.5000024574
VC.IHR.PSRC.P5,LBN,Lebanon,2015,3.5360673512
VC.IHR.PSRC.P5,LBN,Lebanon,2014,3.8332253109
VC.IHR.PSRC.P5,LBN,Lebanon,2013,3.9911950179
VC.IHR.PSRC.P5,LBN,Lebanon,2012,3.5033100863
VC.IHR.PSRC.P5,LBN,Lebanon,2011,3.2295134469
VC.IHR.PSRC.P5,LBN,Lebanon,2010,3.2908922639
VC.IHR.PSRC.P5,LBN,Lebanon,2009,3.0126577334
VC.IHR.PSRC.P5,LBN,Lebanon,2008,3.840709209
VC.IHR.PSRC.P5,LAC,Latin America & Caribbean (excluding high income),2015,23.0
VC.IHR.PSRC.P5,LAC,Latin America & Caribbean (excluding high income),2014,23.2
VC.IHR.PSRC.P5,LAC,Latin America & Caribbean (excluding high income),2012,23.9
VC.IHR.PSRC.P5,KWT,Kuwait,2012,1.8215197327
VC.IHR.PSRC.P5,KWT,Kuwait,2011,1.8623419929
VC.IHR.PSRC.P5,KWT,Kuwait,2010,2.005425344
VC.IHR.PSRC.P5,KWT,Kuwait,2009,1.7369474602
VC.IHR.PSRC.P5,KWT,Kuwait,2008,1.4307175048
VC.IHR.PSRC.P5,KWT,Kuwait,2007,2.3562055666
VC.IHR.PSRC.P5,KWT,Kuwait,2006,1.8958056774
VC.IHR.PSRC.P5,KWT,Kuwait,2005,1.8060114633
VC.IHR.PSRC.P5,KWT,Kuwait,2004,1.9541031167
VC.IHR.PSRC.P5,KWT,Kuwait,2003,1.341582679
VC.IHR.PSRC.P5,KWT,Kuwait,2002,1.0762796848
VC.IHR.PSRC.P5,KWT,Kuwait,2001,1.8542528716
VC.IHR.PSRC.P5,KWT,Kuwait,1996,0.98349087628
